Variable74OPEN,Variable74HIGH,Variable74LOW,Variable74LAST_PRICE,TargetVariable
12.71821093,12.73628757,12.71562855,12.73628757,1
12.73628757,12.75178184,12.7337052,12.75178184,1
12.75178184,12.75178184,12.73628757,12.73628757,1
12.73628757,12.73886995,12.72337568,12.72337568,0
12.72595806,12.72595806,12.72079331,12.72337568,0
12.72079331,12.72595806,12.72079331,12.72079331,0
12.72079331,12.72337568,12.71304617,12.71304617,0
12.71304617,12.72079331,12.71304617,12.72079331,1
12.72337568,12.73628757,12.72337568,12.73112282,1
12.7337052,12.73628757,12.73112282,12.73628757,1
12.73628757,12.73886995,12.73112282,12.73886995,1
12.74145233,12.74145233,12.72854044,12.73112282,1
12.73112282,12.73112282,12.72337568,12.72595806,1
12.72337568,12.72595806,12.71821093,12.72595806,1
12.72595806,12.73628757,12.72595806,12.72854044,1
12.72337568,12.72595806,12.72079331,12.72337568,1
12.72337568,12.72854044,12.72337568,12.72337568,1
12.72595806,12.72854044,12.72595806,12.72854044,1
12.72854044,12.73112282,12.72595806,12.73112282,1
12.72854044,12.73112282,12.72337568,12.73112282,1
12.72854044,12.72854044,12.71304617,12.71304617,1
12.71304617,12.71304617,12.70271666,12.7104638,1
12.7104638,12.71562855,12.7104638,12.71562855,1
12.71304617,12.71562855,12.70013428,12.70013428,0
12.69496953,12.69496953,12.66914575,12.66914575,0
12.66914575,12.67689288,12.66656337,12.67431051,0
12.67431051,12.69755191,12.67431051,12.69496953,0
12.69496953,12.70013428,12.68722239,12.70013428,0
12.70271666,12.71562855,12.70271666,12.7104638,0
12.72079331,12.72337568,12.70271666,12.70271666,0
12.70271666,12.70529904,12.70271666,12.70271666,0
12.70271666,12.70271666,12.68980477,12.70271666,0
12.70529904,12.70529904,12.69238715,12.70013428,0
12.70013428,12.70271666,12.69238715,12.70013428,0
12.69755191,12.71821093,12.69496953,12.71304617,0
12.7104638,12.83958269,12.7104638,12.81117653,1
12.80084702,12.80084702,12.78277037,12.78277037,1
12.80084702,12.81634129,12.78277037,12.81117653,1
12.80601178,12.80601178,12.77502324,12.79051751,1
12.79309989,12.80859415,12.79309989,12.8034294,1
12.8034294,12.80601178,12.780188,12.780188,1
12.77760562,12.80084702,12.77502324,12.77502324,1
12.77502324,12.77502324,12.7569466,12.76211135,1
12.76727611,12.77244086,12.74661709,12.74661709,1
12.74661709,12.78277037,12.74403471,12.780188,1
12.78793513,12.78793513,12.76727611,12.76727611,1
12.76211135,12.76211135,12.74145233,12.74145233,1
12.74661709,12.75436422,12.73628757,12.74145233,1
12.74145233,12.76469373,12.7337052,12.7569466,1
12.7569466,12.7569466,12.75178184,12.75178184,1
12.75178184,12.75952897,12.74661709,12.75436422,1
12.75436422,12.7569466,12.74403471,12.74919946,1
12.74919946,12.74919946,12.73628757,12.73628757,1
12.73886995,12.76211135,12.73886995,12.76211135,1
12.76469373,12.76985849,12.7569466,12.7569466,1
12.75952897,12.77244086,12.75952897,12.76727611,1
12.76469373,12.77760562,12.76469373,12.77502324,1
12.77502324,12.77502324,12.76211135,12.76727611,1
12.76727611,12.77244086,12.76469373,12.76727611,1
12.76985849,12.77244086,12.74661709,12.74661709,1
12.74661709,12.75178184,12.72854044,12.74403471,1
12.74661709,12.74661709,12.73628757,12.73628757,1
12.73628757,12.73628757,12.72079331,12.72854044,1
12.72854044,12.74403471,12.72854044,12.74145233,1
12.74145233,12.74145233,12.72595806,12.72595806,1
12.72079331,12.72595806,12.71821093,12.72337568,1
12.72337568,12.72337568,12.70788142,12.70788142,1
12.7104638,12.7104638,12.68464002,12.68722239,1
12.68980477,12.68980477,12.66656337,12.67431051,1
12.67172813,12.70271666,12.66914575,12.70271666,1
12.70271666,12.70271666,12.67431051,12.68464002,1
12.68722239,12.68722239,12.66398099,12.66656337,1
12.66656337,12.66656337,12.65881624,12.66398099,1
12.66398099,12.67172813,12.66139862,12.66914575,1
12.66914575,12.69755191,12.66914575,12.69496953,1
12.69238715,12.70013428,12.66914575,12.66914575,0
12.67172813,12.67172813,12.6510691,12.66139862,0
12.66139862,12.66656337,12.66139862,12.66398099,0
12.66398099,12.66398099,12.65881624,12.66139862,0
12.65881624,12.66914575,12.65881624,12.66914575,1
12.66914575,12.67431051,12.66914575,12.67431051,1
12.67431051,12.67947526,12.67172813,12.67172813,1
12.67172813,12.67947526,12.67172813,12.67947526,1
12.67947526,12.67947526,12.66656337,12.66656337,1
12.66914575,12.67172813,12.66398099,12.66398099,0
12.66139862,12.67172813,12.65623386,12.67172813,1
12.67431051,12.68464002,12.67431051,12.68464002,1
12.68464002,12.69238715,12.67947526,12.69238715,1
12.68980477,12.7104638,12.68980477,12.69755191,1
12.69755191,12.69755191,12.68980477,12.69496953,1
12.69496953,12.69496953,12.68464002,12.68722239,1
12.68722239,12.69238715,12.66398099,12.66398099,1
12.66398099,12.67431051,12.66398099,12.67172813,1
12.67431051,12.67431051,12.66398099,12.66398099,1
12.66398099,12.66656337,12.65623386,12.66139862,1
12.66139862,12.66656337,12.65623386,12.66656337,1
12.66914575,12.69496953,12.66914575,12.69496953,1
12.69755191,12.69755191,12.67947526,12.67947526,1
12.68205764,12.68464002,12.67947526,12.68464002,1
12.68205764,12.68205764,12.63557484,12.63557484,0
12.63299246,12.63557484,12.6278277,12.63557484,1
12.64073959,12.66656337,12.64073959,12.66656337,1
12.66656337,12.67947526,12.66139862,12.67947526,1
12.68205764,12.68205764,12.66914575,12.66914575,1
12.67172813,12.67431051,12.64848673,12.6510691,1
12.64848673,12.64848673,12.63815722,12.64073959,1
12.64073959,12.64848673,12.62008057,12.62266295,1
12.61749819,12.6510691,12.61491581,12.6510691,1
12.65365148,12.65365148,12.64073959,12.6510691,1
12.64848673,12.65623386,12.63041008,12.63557484,1
12.63815722,12.66914575,12.63815722,12.66139862,1
12.66139862,12.66398099,12.64848673,12.65365148,1
12.65365148,12.66139862,12.64590435,12.64590435,1
12.66398099,12.66914575,12.62008057,12.62008057,1
12.62008057,12.62008057,12.58909204,12.59683917,1
12.58909204,12.58909204,12.55552112,12.57101539,0
12.5581035,12.57618015,12.55035637,12.56585064,0
12.56068588,12.57618015,12.5581035,12.57618015,0
12.57618015,12.59683917,12.57618015,12.58909204,1
12.59942155,12.62266295,12.59167441,12.59425679,0
12.59683917,12.6045863,12.58909204,12.58909204,0
12.58392728,12.58392728,12.56068588,12.56585064,0
12.56585064,12.57101539,12.5581035,12.56843301,0
12.57618015,12.59425679,12.57101539,12.57101539,0
12.56843301,12.56843301,12.56326826,12.56326826,0
12.55035637,12.55035637,12.52969735,12.54260923,0
12.54002686,12.57101539,12.54002686,12.57101539,0
12.57359777,12.59425679,12.56585064,12.58909204,0
12.58909204,12.60200393,12.58909204,12.59167441,0
12.59425679,12.60200393,12.59167441,12.59942155,0
12.60200393,12.6278277,12.60200393,12.6278277,1
12.6278277,12.6510691,12.62524533,12.64332197,1
12.64332197,12.64848673,12.62008057,12.62008057,1
12.61749819,12.62524533,12.61233344,12.62008057,1
12.62008057,12.62524533,12.62008057,12.62008057,0
12.61233344,12.62266295,12.60975106,12.61491581,1
12.61749819,12.63815722,12.61491581,12.63815722,1
12.63299246,12.63815722,12.61749819,12.62008057,1
12.62266295,12.63299246,12.61749819,12.63299246,1
12.6278277,12.64332197,12.6278277,12.64073959,1
12.64073959,12.64848673,12.63815722,12.64848673,1
12.64590435,12.64848673,12.63815722,12.64848673,1
12.6510691,12.65365148,12.64848673,12.6510691,1
12.6510691,12.65365148,12.63557484,12.63557484,0
12.63557484,12.63557484,12.62008057,12.62524533,0
12.62524533,12.6278277,12.61491581,12.6278277,0
12.6278277,12.63041008,12.62524533,12.63041008,0
12.63299246,12.63815722,12.63299246,12.63557484,1
12.63815722,12.63815722,12.63299246,12.63557484,1
12.63557484,12.64332197,12.63299246,12.63815722,1
12.63041008,12.63557484,12.6278277,12.63299246,1
12.63299246,12.63557484,12.63041008,12.63041008,1
12.63299246,12.64590435,12.63299246,12.63815722,1
12.63815722,12.64073959,12.6278277,12.6278277,0
12.6278277,12.63815722,12.6278277,12.63815722,0
12.63815722,12.64848673,12.63815722,12.64590435,0
12.64590435,12.65365148,12.64590435,12.65365148,1
12.65365148,12.65365148,12.64332197,12.6510691,1
12.6510691,12.67689288,12.64848673,12.67431051,1
12.67947526,12.67947526,12.67172813,12.67172813,1
12.67172813,12.67431051,12.64848673,12.64848673,1
12.6510691,12.6510691,12.64073959,12.64332197,1
12.64332197,12.65881624,12.64332197,12.65881624,1
12.65623386,12.66398099,12.64332197,12.64590435,1
12.64590435,12.65623386,12.64590435,12.65623386,1
12.65881624,12.67689288,12.65623386,12.67689288,1
12.67431051,12.67689288,12.66656337,12.67689288,1
12.66914575,12.67947526,12.66914575,12.66914575,1
12.67431051,12.67431051,12.66139862,12.66139862,1
12.66139862,12.66139862,12.64848673,12.6510691,1
12.64848673,12.64848673,12.63299246,12.63299246,1
12.63299246,12.64073959,12.62266295,12.64073959,1
12.63815722,12.63815722,12.62524533,12.63815722,1
12.63299246,12.64073959,12.6278277,12.64073959,1
12.64073959,12.65623386,12.61749819,12.61749819,1
12.62008057,12.62266295,12.60975106,12.61491581,1
12.60200393,12.60975106,12.58909204,12.58909204,1
12.58909204,12.61491581,12.58909204,12.61491581,1
12.61491581,12.63041008,12.61491581,12.62266295,1
12.61749819,12.6278277,12.61749819,12.62266295,1
12.61749819,12.61749819,12.6045863,12.6045863,1
12.6045863,12.60975106,12.59425679,12.60716868,1
12.60716868,12.61491581,12.6045863,12.60716868,0
12.60716868,12.60716868,12.59683917,12.59683917,0
12.59683917,12.59942155,12.58392728,12.58650966,0
12.58650966,12.60975106,12.58650966,12.6045863,1
12.61491581,12.62266295,12.60200393,12.60975106,0
12.60975106,12.61749819,12.60716868,12.61491581,0
12.61233344,12.63299246,12.61233344,12.63041008,0
12.6278277,12.6278277,12.6045863,12.60975106,0
12.60716868,12.61749819,12.58650966,12.58650966,0
12.58909204,12.62524533,12.57876252,12.60975106,1
12.61233344,12.62266295,12.58650966,12.58909204,1
12.59425679,12.63557484,12.59425679,12.63299246,1
12.64332197,12.64848673,12.63815722,12.64848673,1
12.64590435,12.66656337,12.64332197,12.66139862,1
12.66139862,12.66139862,12.62524533,12.62524533,1
12.61749819,12.64332197,12.61749819,12.64332197,1
12.63557484,12.6510691,12.63557484,12.64073959,1
12.64590435,12.64848673,12.64073959,12.64848673,0
12.64848673,12.64848673,12.63815722,12.64073959,1
12.63815722,12.64073959,12.62266295,12.63557484,1
12.63299246,12.63557484,12.62266295,12.63299246,1
12.63299246,12.63299246,12.59425679,12.59425679,0
12.60200393,12.60975106,12.59683917,12.6045863,0
12.61233344,12.61233344,12.59942155,12.60975106,0
12.61233344,12.62266295,12.60975106,12.62008057,0
12.61749819,12.62008057,12.61491581,12.62008057,0
12.62008057,12.62008057,12.61233344,12.62008057,1
12.62266295,12.64848673,12.62266295,12.64848673,1
12.64848673,12.66139862,12.64848673,12.65623386,1
12.65365148,12.66139862,12.64590435,12.65881624,1
12.65881624,12.65881624,12.64332197,12.64590435,1
12.64590435,12.64590435,12.62524533,12.6278277,1
12.63041008,12.63041008,12.60716868,12.61491581,1
12.61233344,12.62008057,12.61233344,12.61233344,1
12.61491581,12.63041008,12.61491581,12.62266295,1
12.62266295,12.62524533,12.61491581,12.62524533,1
12.62008057,12.63299246,12.62008057,12.63041008,1
12.63299246,12.63557484,12.63041008,12.63299246,1
12.63557484,12.63815722,12.62524533,12.62524533,1
12.6278277,12.6278277,12.60975106,12.60975106,1
12.61233344,12.6278277,12.61233344,12.62524533,1
12.62524533,12.63815722,12.62524533,12.63299246,1
12.63299246,12.64332197,12.63299246,12.63815722,1
12.63815722,12.64590435,12.63557484,12.63815722,1
12.63815722,12.63815722,12.62524533,12.63557484,1
12.64073959,12.64590435,12.63815722,12.63815722,1
12.63557484,12.63557484,12.59683917,12.59942155,1
12.59942155,12.60716868,12.59942155,12.60716868,1
12.60716868,12.6278277,12.60716868,12.6278277,1
12.6278277,12.63815722,12.6278277,12.63815722,1
12.63815722,12.63815722,12.63041008,12.63815722,1
12.63815722,12.63815722,12.62008057,12.62008057,1
12.61491581,12.62266295,12.61233344,12.62008057,0
12.62008057,12.62524533,12.62008057,12.62524533,0
12.62524533,12.63041008,12.61749819,12.61749819,0
12.61749819,12.61749819,12.59942155,12.60200393,0
12.60200393,12.6045863,12.60200393,12.6045863,0
12.6045863,12.60975106,12.59683917,12.59942155,0
12.59683917,12.6045863,12.59683917,12.60200393,0
12.60200393,12.60200393,12.5813449,12.59942155,0
12.60200393,12.60200393,12.58909204,12.58909204,0
12.58909204,12.60975106,12.58909204,12.6045863,0
12.60716868,12.6278277,12.60716868,12.62524533,1
12.6278277,12.63041008,12.60975106,12.60975106,1
12.61233344,12.6278277,12.61233344,12.6278277,1
12.6278277,12.63557484,12.62524533,12.63557484,1
12.63557484,12.64073959,12.63299246,12.63299246,1
12.63041008,12.63041008,12.62524533,12.62524533,1
12.62266295,12.63557484,12.62266295,12.6278277,1
12.6278277,12.63815722,12.62524533,12.63815722,1
12.63815722,12.64073959,12.63299246,12.63815722,1
12.63815722,12.64848673,12.63815722,12.64848673,1
12.64848673,12.64848673,12.64073959,12.64073959,1
12.64073959,12.64073959,12.63299246,12.63815722,1
12.63557484,12.63557484,12.62524533,12.62524533,1
12.62266295,12.62266295,12.6045863,12.60716868,0
12.60716868,12.60716868,12.59683917,12.60200393,0
12.60200393,12.60716868,12.59942155,12.60200393,0
12.60200393,12.60975106,12.60200393,12.6045863,0
12.6045863,12.61491581,12.60200393,12.61491581,0
12.61491581,12.62008057,12.60975106,12.62008057,0
12.62008057,12.63299246,12.61749819,12.62008057,0
12.62008057,12.62008057,12.60975106,12.61749819,0
12.61749819,12.62524533,12.61749819,12.62524533,0
12.62524533,12.63299246,12.61491581,12.61491581,0
12.61491581,12.62008057,12.60200393,12.6045863,0
12.60716868,12.60975106,12.59942155,12.6045863,0
12.61491581,12.67947526,12.61491581,12.65623386,0
12.6510691,12.68980477,12.6510691,12.67431051,0
12.67947526,12.69496953,12.65881624,12.69496953,1
12.68464002,12.72337568,12.68464002,12.71562855,1
12.72079331,12.72854044,12.7104638,12.72854044,0
12.72854044,12.73112282,12.70271666,12.72595806,0
12.72854044,12.72854044,12.70013428,12.7104638,0
12.71562855,12.74661709,12.71562855,12.73886995,0
12.74145233,12.74403471,12.73112282,12.73112282,0
12.72854044,12.73886995,12.72854044,12.73628757,0
12.73112282,12.74661709,12.72079331,12.73112282,0
12.73112282,12.75178184,12.72854044,12.75178184,1
12.74919946,12.76985849,12.74661709,12.76985849,1
12.76985849,12.780188,12.7569466,12.75952897,0
12.75952897,12.75952897,12.75178184,12.75178184,0
12.75178184,12.75952897,12.74919946,12.7569466,1
12.75952897,12.79051751,12.7569466,12.79051751,1
12.79051751,12.79309989,12.76985849,12.76985849,1
12.77244086,12.78535275,12.76727611,12.76727611,1
12.76985849,12.78793513,12.76985849,12.78277037,1
12.78535275,12.78535275,12.77502324,12.78535275,1
12.78793513,12.78793513,12.77760562,12.78277037,0
12.78277037,12.78535275,12.77502324,12.78535275,0
12.78793513,12.78793513,12.77502324,12.78535275,0
12.78277037,12.78277037,12.76469373,12.77244086,0
12.77502324,12.780188,12.77502324,12.780188,0
12.780188,12.78535275,12.77244086,12.78277037,0
12.78277037,12.78535275,12.77502324,12.77760562,0
12.77760562,12.78535275,12.77760562,12.78277037,0
12.78277037,12.78793513,12.78277037,12.78793513,0
12.78535275,12.78535275,12.78277037,12.78535275,0
12.78277037,12.78277037,12.77502324,12.780188,0
12.77760562,12.78277037,12.77760562,12.78277037,0
12.780188,12.78793513,12.780188,12.78793513,0
12.79051751,12.79309989,12.78277037,12.78793513,0
12.78793513,12.79051751,12.78277037,12.79051751,0
12.79051751,12.80601178,12.79051751,12.80601178,1
12.80601178,12.81892366,12.80601178,12.81634129,1
12.81634129,12.82150604,12.81375891,12.81892366,0
12.81375891,12.81375891,12.80859415,12.81117653,0
12.80859415,12.81892366,12.80601178,12.81634129,0
12.82150604,12.8266708,12.82150604,12.82408842,0
12.82408842,12.83183555,12.82150604,12.82408842,0
12.82408842,12.82925318,12.81892366,12.8266708,0
12.8266708,12.83441793,12.81634129,12.83441793,0
12.83441793,12.84474744,12.83441793,12.83958269,0
12.83958269,12.85507695,12.83958269,12.85249458,0
12.85249458,12.85249458,12.84732982,12.84732982,0
12.84732982,12.86024171,12.84474744,12.86024171,0
12.85765933,12.86024171,12.84474744,12.84474744,0
12.84732982,12.86282409,12.84732982,12.86282409,0
12.86540647,12.86798884,12.85249458,12.85507695,0
12.85765933,12.86024171,12.84732982,12.85765933,0
12.85507695,12.85765933,12.85249458,12.85507695,0
12.85765933,12.86540647,12.8499122,12.86540647,0
12.86540647,12.87573598,12.86540647,12.87057122,0
12.86798884,12.86798884,12.85507695,12.86024171,0
12.85765933,12.86282409,12.85249458,12.85249458,0
12.85249458,12.86798884,12.85249458,12.86798884,0
12.86282409,12.86282409,12.84474744,12.85507695,0
12.85507695,12.85765933,12.85249458,12.85507695,0
12.85507695,12.86024171,12.85507695,12.86024171,0
12.86282409,12.87831836,12.86282409,12.8731536,0
12.8731536,12.90672451,12.8731536,12.90672451,0
12.90672451,12.90672451,12.896395,12.896395,0
12.896395,12.90155976,12.88864787,12.90155976,0
12.90672451,12.93254829,12.90155976,12.92996591,1
12.92996591,12.93513067,12.92221878,12.93254829,1
12.93513067,12.94546018,12.93254829,12.9428778,0
12.9428778,12.9428778,12.91705402,12.92480116,0
12.92738353,12.93254829,12.9196364,12.93254829,1
12.93254829,12.93513067,12.9196364,12.9196364,1
12.92480116,12.96353682,12.92221878,12.95837207,1
12.95837207,12.97386634,12.95578969,12.96870158,1
12.97128396,12.9893606,12.97128396,12.97644871,1
12.98419585,13.01518438,12.98419585,13.01001963,1
13.01001963,13.01001963,12.97903109,12.97903109,1
12.97386634,12.97644871,12.95320731,12.95578969,0
12.95578969,12.9893606,12.94804256,12.96095445,1
12.96353682,12.99194298,12.95578969,12.97903109,1
12.99969011,13.01776676,12.98419585,12.99452536,1
12.99969011,12.99969011,12.9661192,12.9661192,1
12.9661192,12.98161347,12.95837207,12.97903109,1
12.97903109,12.98161347,12.9428778,12.94546018,0
12.94546018,12.95578969,12.9428778,12.95062494,0
12.94804256,12.94804256,12.93254829,12.94029542,1
12.9428778,12.96095445,12.93771305,12.93771305,1
12.93771305,12.96870158,12.93771305,12.96870158,1
12.97903109,12.98161347,12.97128396,12.97903109,1
12.97903109,12.98677823,12.97903109,12.98161347,1
12.98161347,12.98161347,12.94804256,12.94804256,1
12.95062494,12.98419585,12.95062494,12.98419585,1
12.97644871,12.98677823,12.97386634,12.98419585,1
12.9893606,13.00227249,12.9893606,12.99969011,1
12.99969011,12.99969011,12.97903109,12.97903109,1
12.97903109,13.00743725,12.97644871,13.00743725,1
13.00743725,13.012602,13.00485487,13.00743725,1
13.00743725,13.00743725,12.99710774,12.99969011,1
12.99710774,12.99710774,12.9661192,12.96870158,0
12.9661192,12.9661192,12.9428778,12.94804256,0
12.94804256,12.95578969,12.94029542,12.95578969,0
12.95578969,12.95837207,12.9428778,12.95062494,0
12.95062494,12.95062494,12.93513067,12.93513067,0
12.93513067,12.94804256,12.93513067,12.9428778,1
12.94546018,12.97644871,12.94546018,12.97386634,1
12.97644871,12.98419585,12.97644871,12.98419585,1
12.98161347,12.99194298,12.98161347,12.98419585,0
12.98677823,12.99710774,12.98677823,12.99194298,0
12.98677823,12.99194298,12.97903109,12.9893606,0
12.99194298,13.00743725,12.99194298,12.99969011,0
12.99969011,13.00227249,12.99194298,12.99710774,0
12.99452536,13.01001963,12.99452536,13.01001963,0
13.012602,13.012602,12.99710774,12.99969011,0
12.99969011,13.02551389,12.99969011,13.02551389,0
13.02293152,13.02293152,13.00743725,13.00743725,0
13.00743725,13.01001963,12.99969011,12.99969011,0
12.99969011,13.00227249,12.98161347,12.98161347,0
12.98161347,12.99452536,12.96095445,12.99452536,0
13.00227249,13.02809627,13.00227249,13.02551389,0
13.02293152,13.02809627,13.012602,13.02293152,0
13.02293152,13.04100816,13.02293152,13.04100816,1
13.04100816,13.04875529,13.03842578,13.03842578,0
13.0358434,13.0358434,13.03326103,13.03326103,0
13.03326103,13.03326103,13.01776676,13.01776676,0
13.01776676,13.02551389,13.01518438,13.02551389,1
13.03326103,13.04617292,13.03067865,13.04617292,1
13.04875529,13.06166718,13.04617292,13.05908481,1
13.05908481,13.07716145,13.05650243,13.07457907,1
13.07457907,13.08490858,13.07457907,13.08232621,1
13.08232621,13.08232621,13.06166718,13.06424956,1
13.06683194,13.06683194,13.05392005,13.06166718,1
13.06166718,13.06683194,13.05133767,13.05392005,1
13.05650243,13.06424956,13.04100816,13.04100816,1
13.04100816,13.05133767,13.04100816,13.04875529,1
13.05133767,13.06166718,13.05133767,13.05392005,1
13.05650243,13.05908481,13.04100816,13.04359054,1
13.02809627,13.03842578,13.02809627,13.03842578,1
13.03842578,13.06424956,13.03842578,13.06424956,1
13.06424956,13.06941432,13.05133767,13.05650243,1
13.05650243,13.05650243,13.05133767,13.05133767,1
13.04875529,13.05133767,13.03842578,13.04875529,1
13.04875529,13.05392005,13.0358434,13.0358434,1
13.03842578,13.04875529,13.03842578,13.03842578,1
13.03842578,13.03842578,13.01776676,13.01776676,1
13.01776676,13.03326103,13.01776676,13.03326103,1
13.03326103,13.04100816,13.01776676,13.02293152,1
13.02551389,13.02551389,12.99969011,12.99969011,1
12.99969011,13.012602,12.99969011,13.00743725,1
13.00743725,13.01776676,13.00743725,13.01518438,1
13.01518438,13.01518438,13.01001963,13.01001963,0
13.01001963,13.012602,13.00485487,13.00485487,0
13.00485487,13.02034914,13.00485487,13.02034914,0
13.02034914,13.0358434,13.01518438,13.0358434,1
13.0358434,13.04359054,13.0358434,13.04359054,1
13.04100816,13.04100816,13.02034914,13.0358434,0
13.03326103,13.0358434,13.00743725,13.012602,0
13.012602,13.02809627,13.012602,13.02809627,0
13.02809627,13.02809627,12.91705402,12.96095445,0
12.9661192,12.97386634,12.94546018,12.97128396,0
12.97903109,13.02551389,12.97128396,13.02551389,0
13.02034914,13.02034914,12.99194298,13.00485487,0
13.01518438,13.03842578,13.01518438,13.02809627,0
13.03326103,13.04359054,13.02551389,13.04100816,0
13.03842578,13.03842578,13.02551389,13.03326103,0
13.03326103,13.04617292,13.02809627,13.02809627,0
13.02809627,13.04100816,13.02551389,13.0358434,0
13.03326103,13.05908481,13.03326103,13.04617292,0
13.04617292,13.05908481,13.04359054,13.04875529,0
13.04875529,13.05908481,13.04617292,13.05908481,0
13.05908481,13.06424956,13.05392005,13.06166718,0
13.06424956,13.09265572,13.06424956,13.09007334,1
13.08490858,13.12622663,13.08490858,13.1184795,0
13.1184795,13.13139139,13.10298523,13.10556761,0
13.10556761,13.10556761,13.09265572,13.10298523,0
13.10814998,13.12106187,13.10814998,13.12106187,0
13.12106187,13.12106187,13.09265572,13.0952381,0
13.0952381,13.09782047,13.07457907,13.07457907,0
13.07457907,13.0952381,13.07457907,13.09007334,0
13.09007334,13.0952381,13.09007334,13.0952381,0
13.10556761,13.13397376,13.10556761,13.13397376,0
13.13397376,13.13913852,13.1184795,13.12106187,0
13.12364425,13.12622663,13.11331474,13.12622663,0
13.12364425,13.13139139,13.11589712,13.12364425,0
13.12622663,13.13139139,13.12364425,13.12622663,0
13.12622663,13.14946803,13.12622663,13.14946803,1
13.14946803,13.18562132,13.14946803,13.18562132,1
13.19078608,13.19078608,13.15979754,13.1649623,0
13.16754468,13.17529181,13.15979754,13.17012705,0
13.16754468,13.16754468,13.14430327,13.14688565,0
13.14430327,13.16754468,13.14430327,13.16754468,0
13.16754468,13.18303894,13.15979754,13.18303894,0
13.18562132,13.18562132,13.17787419,13.18045656,0
13.18303894,13.18303894,13.17270943,13.17787419,0
13.17787419,13.17787419,13.14430327,13.15205041,0
13.15463279,13.18562132,13.15463279,13.18562132,0
13.1882037,13.19595083,13.18562132,13.1882037,0
13.19336845,13.19595083,13.1882037,13.19336845,0
13.19336845,13.19336845,13.18303894,13.18303894,1
13.19336845,13.23726888,13.19336845,13.23726888,1
13.23726888,13.2579279,13.23726888,13.24243363,1
13.24243363,13.24243363,13.22693937,13.23210412,1
13.23210412,13.24243363,13.23210412,13.23985126,1
13.23985126,13.23985126,13.22693937,13.23210412,1
13.22952174,13.22952174,13.20886272,13.21919223,0
13.21660985,13.23210412,13.21660985,13.22952174,1
13.22952174,13.24501601,13.22952174,13.24501601,1
13.24501601,13.25018077,13.22693937,13.22693937,1
13.22952174,13.23726888,13.22177461,13.23726888,1
13.23726888,13.23726888,13.22177461,13.22693937,1
13.22435699,13.22435699,13.21402748,13.21402748,1
13.21402748,13.21660985,13.19336845,13.20111559,1
13.20111559,13.2114451,13.19595083,13.20886272,1
13.20628034,13.20628034,13.19078608,13.19853321,1
13.19595083,13.20369797,13.19595083,13.20111559,1
13.20111559,13.20886272,13.19853321,13.19853321,1
13.19853321,13.21402748,13.19853321,13.20886272,1
13.2114451,13.22435699,13.2114451,13.21402748,1
13.21402748,13.21919223,13.21402748,13.21919223,1
13.2114451,13.2114451,13.19078608,13.20111559,1
13.19595083,13.19595083,13.18303894,13.18562132,1
13.1882037,13.1882037,13.17270943,13.18045656,1
13.17787419,13.17787419,13.13913852,13.14688565,1
13.14688565,13.1649623,13.1417209,13.14946803,1
13.15205041,13.15205041,13.13397376,13.13655614,1
13.13139139,13.13397376,13.11589712,13.1184795,1
13.1184795,13.1184795,13.0952381,13.09782047,0
13.10040285,13.10040285,13.06683194,13.08749096,1
13.08490858,13.0952381,13.06424956,13.06683194,1
13.07199669,13.12622663,13.07199669,13.12364425,1
13.12364425,13.12364425,13.10814998,13.10814998,1
13.11073236,13.11589712,13.10556761,13.11589712,1
13.1184795,13.1417209,13.1184795,13.12622663,1
13.13655614,13.1417209,13.12106187,13.12364425,1
13.12880901,13.13913852,13.12364425,13.13397376,1
13.13655614,13.14430327,13.13397376,13.13397376,1
13.13397376,13.14946803,13.13397376,13.14946803,1
13.14946803,13.18562132,13.12364425,13.16754468,0
13.16237992,13.16237992,13.08232621,13.12364425,0
13.12622663,13.13655614,13.10814998,13.1184795,0
13.11589712,13.12880901,13.0952381,13.10298523,0
13.10298523,13.12106187,13.07974383,13.07974383,0
13.07974383,13.09007334,13.06941432,13.08749096,0
13.0952381,13.11589712,13.09007334,13.09782047,0
13.09007334,13.13655614,13.09007334,13.13655614,0
13.13397376,13.15463279,13.13397376,13.14688565,0
13.14688565,13.17012705,13.13397376,13.13397376,0
13.13655614,13.13913852,13.13397376,13.13397376,1
13.13397376,13.19595083,13.12622663,13.19595083,1
13.19853321,13.23210412,13.19336845,13.22693937,1
13.22952174,13.23210412,13.21660985,13.22693937,1
13.22693937,13.24501601,13.21919223,13.23985126,1
13.23985126,13.23985126,13.21402748,13.21402748,1
13.21402748,13.2346865,13.20886272,13.2346865,1
13.2346865,13.2346865,13.21402748,13.21919223,1
13.22435699,13.2579279,13.22435699,13.25276314,1
13.25018077,13.25534552,13.24243363,13.24243363,1
13.23985126,13.23985126,13.22952174,13.23726888,1
13.23726888,13.23726888,13.20628034,13.21660985,1
13.21660985,13.21919223,13.20111559,13.20111559,1
13.20369797,13.20628034,13.20111559,13.20111559,1
13.20111559,13.20886272,13.19595083,13.20886272,1
13.20886272,13.20886272,13.17012705,13.17012705,1
13.16754468,13.17787419,13.16237992,13.17529181,1
13.17270943,13.17787419,13.15205041,13.16237992,1
13.16237992,13.16237992,13.15205041,13.15463279,1
13.14946803,13.17529181,13.14430327,13.17529181,1
13.17270943,13.17787419,13.16754468,13.17529181,1
13.17270943,13.17270943,13.14688565,13.14688565,1
